user_id,item_id,category,price,time_spent,clicked
52,25,fashion,105,86,1
52,37,tech,352,88,1
52,49,tech,399,69,1
52,43,tech,329,29,0
52,27,sports,130,65,1
52,42,sports,146,27,0
52,33,fashion,408,51,1
52,12,sports,186,70,1
52,47,sports,430,17,0
52,22,fashion,422,33,0
52,26,tech,129,55,1
52,9,sports,32,85,1
52,20,sports,22,33,0
52,23,sports,282,68,1
53,46,tech,103,73,1
53,20,sports,220,12,0
53,36,fashion,410,48,0
53,38,tech,364,47,0
53,47,fashion,265,78,1
53,34,tech,389,71,1
53,40,tech,219,13,0
53,35,sports,395,16,0
53,8,tech,175,75,1
53,21,tech,109,87,1
53,44,tech,171,9,0
53,23,sports,301,18,0
53,2,fashion,437,21,0
53,27,fashion,447,65,1
53,35,tech,261,99,1
53,12,tech,58,54,1
53,9,tech,53,47,0
53,9,fashion,22,37,0
53,37,fashion,479,81,1
53,35,fashion,147,35,0
54,24,sports,120,17,0
54,11,fashion,381,24,0
54,28,sports,418,60,1
54,25,fashion,330,84,1
54,27,sports,474,92,1
54,11,sports,190,42,0
54,46,fashion,242,34,0
54,36,fashion,400,96,1
54,31,tech,162,33,0
54,6,tech,135,12,0
54,15,sports,382,77,1
54,6,sports,316,73,1
54,31,sports,273,97,1
54,22,tech,465,45,0
54,21,sports,141,67,1
54,28,tech,166,98,1
54,33,tech,88,87,1
54,43,fashion,13,90,1
54,39,tech,128,5,0
54,31,fashion,340,15,0
55,31,fashion,242,17,0
55,25,sports,371,57,1
55,25,tech,403,45,0
55,18,sports,470,53,1
55,7,sports,360,28,0
55,10,sports,330,49,0
55,46,fashion,225,54,1
55,46,sports,498,46,0
55,49,fashion,250,5,0
55,19,tech,468,54,1
55,32,fashion,431,27,0
55,33,sports,233,61,1
55,20,fashion,462,6,0
55,37,fashion,95,62,1
55,17,fashion,211,46,0
55,12,sports,231,3,0
55,29,fashion,102,8,0
55,43,tech,244,33,0
55,16,sports,342,50,0
55,10,sports,165,70,1
56,40,sports,261,48,0
56,25,fashion,341,11,0
56,36,tech,283,19,0
56,22,sports,367,82,1
56,25,fashion,269,29,0
56,33,tech,116,43,0
56,15,fashion,427,8,0
56,12,fashion,17,94,1
56,31,sports,103,65,1
56,42,sports,90,59,1
56,19,fashion,351,93,1
56,21,tech,430,74,1
56,35,tech,485,28,0
56,41,sports,180,85,1
56,23,fashion,261,66,1
56,7,sports,287,27,0
56,28,sports,373,13,0
56,44,fashion,237,9,0
56,26,fashion,138,32,0
56,24,tech,336,67,1
57,19,tech,103,35,0
57,34,tech,368,91,1
57,25,fashion,26,18,0
57,44,tech,477,53,1
57,26,fashion,333,65,1
57,49,tech,67,26,0
57,44,sports,275,59,1
57,10,tech,114,5,0
57,0,tech,287,98,1
57,44,tech,230,68,1
57,4,sports,321,51,1
57,20,sports,85,26,0
57,18,tech,197,71,1
57,46,sports,336,26,0
57,39,tech,414,78,1
57,3,sports,371,84,1
57,14,fashion,125,93,1
57,7,tech,377,19,0
57,47,sports,55,28,0
57,45,tech,484,68,1
58,14,sports,430,1,0
58,2,sports,289,27,0
58,39,sports,198,36,0
58,33,tech,33,24,0
58,41,sports,299,57,1
58,48,sports,190,23,0
58,44,tech,360,53,1
58,40,tech,258,60,1
58,5,tech,322,10,0
58,39,sports,112,38,0
58,20,tech,221,3,0
58,21,sports,461,92,1
58,11,fashion,429,41,0
58,4,tech,352,58,1
58,49,fashion,199,25,0
58,47,sports,444,78,1
58,47,sports,56,39,0
58,15,fashion,222,54,1
58,20,tech,281,59,1
58,30,fashion,211,32,0
59,33,sports,263,9,0
59,16,sports,489,10,0
59,21,tech,282,68,1
59,47,sports,162,21,0
59,36,fashion,250,65,1
59,24,sports,301,81,1
59,40,sports,97,66,1
59,39,sports,105,39,0
59,5,tech,416,39,0
59,16,fashion,260,41,0
59,28,tech,150,70,1
59,5,tech,12,81,1
59,48,sports,118,55,1
59,0,tech,460,90,1
59,14,fashion,378,83,1
59,42,sports,497,78,1
59,32,fashion,171,61,1
59,3,sports,422,83,1
59,5,tech,490,49,0
59,39,sports,202,69,1
60,26,fashion,497,13,0
60,47,fashion,492,19,0
60,11,sports,52,74,1
60,24,sports,461,44,0
60,22,fashion,385,22,0
60,36,sports,215,56,1
60,2,fashion,281,83,1
60,17,tech,122,12,0
60,10,tech,292,12,0
60,16,fashion,106,5,0
60,27,fashion,78,59,1
60,32,fashion,59,19,0
60,21,tech,388,66,1
60,29,sports,176,68,1
60,32,tech,93,54,1
60,6,sports,224,14,0
60,22,sports,137,54,1
60,28,tech,289,82,1
60,9,tech,66,8,0
60,25,fashion,166,74,1
61,16,fashion,15,58,1
61,4,fashion,178,69,1
61,17,fashion,477,41,0
61,48,sports,186,76,1
61,6,sports,396,10,0
61,33,tech,300,80,1
61,1,fashion,175,22,0
61,25,sports,448,39,0
61,26,tech,239,20,0
61,26,tech,447,20,0
61,43,sports,93,99,1
61,46,fashion,423,53,1
61,33,fashion,332,6,0
61,14,sports,275,73,1
61,32,fashion,242,59,1
61,35,sports,267,29,0
61,3,tech,92,26,0
61,24,fashion,318,79,1
61,21,sports,57,21,0
61,21,fashion,423,25,0
62,44,tech,378,45,0
62,3,sports,314,9,0
62,35,sports,394,10,0
62,35,tech,246,46,0
62,41,fashion,185,38,0
62,16,fashion,379,27,0
62,49,sports,253,85,1
62,24,sports,280,4,0
62,28,sports,82,27,0
62,25,sports,257,92,1
62,16,sports,386,41,0
62,41,fashion,221,40,0
62,38,tech,254,23,0
62,46,sports,72,97,1
62,45,tech,308,48,0
62,33,sports,70,50,0
62,2,fashion,323,33,0
62,10,fashion,103,48,0
62,9,fashion,47,19,0
62,35,sports,328,77,1
63,45,sports,467,65,1
63,26,fashion,273,51,1
63,45,fashion,218,73,1
63,5,sports,354,39,0
63,48,tech,191,37,0
63,8,fashion,65,59,1
63,20,fashion,454,58,1
63,42,sports,197,40,0
63,35,fashion,261,37,0
63,14,fashion,363,63,1
63,21,sports,195,57,1
63,12,fashion,265,7,0
63,42,fashion,97,68,1
63,27,sports,138,55,1
63,2,fashion,431,1,0
63,37,fashion,350,29,0
63,4,tech,211,92,1
63,20,fashion,464,67,1
63,44,sports,93,83,1
63,34,tech,138,68,1
64,11,sports,321,23,0
64,24,tech,70,63,1
64,23,tech,246,55,1
64,45,sports,361,5,0
64,35,fashion,499,49,0
64,41,fashion,304,80,1
64,32,tech,222,61,1
64,8,fashion,118,35,0
64,38,fashion,434,5,0
64,41,sports,474,76,1
64,22,sports,423,57,1
64,21,tech,294,37,0
64,22,tech,169,46,0
64,46,sports,54,17,0
64,39,tech,459,6,0
64,43,fashion,103,22,0
64,32,fashion,218,32,0
64,41,sports,471,10,0
64,46,sports,429,34,0
64,8,fashion,37,11,0
65,13,sports,256,47,0
65,18,fashion,408,28,0
65,23,sports,146,47,0
65,32,fashion,490,19,0
65,2,fashion,433,47,0
65,41,tech,422,50,0
65,33,sports,150,1,0
65,33,tech,441,77,1
65,47,tech,254,64,1
65,28,sports,137,88,1
65,25,tech,80,13,0
65,4,fashion,314,67,1
65,6,fashion,314,53,1
65,0,tech,71,17,0
65,42,tech,260,3,0
65,14,tech,126,32,0
65,25,tech,319,28,0
65,8,tech,102,86,1
65,15,tech,373,51,1
65,40,sports,215,29,0
66,18,sports,459,41,0
66,44,sports,396,11,0
66,45,fashion,66,18,0
66,47,fashion,233,8,0
66,21,fashion,213,57,1
66,39,sports,229,57,1
66,48,tech,91,66,1
66,12,tech,344,20,0
66,28,sports,243,93,1
66,2,sports,12,54,1
66,13,sports,448,62,1
66,3,sports,69,75,1
66,30,sports,105,91,1
66,29,sports,395,62,1
66,48,tech,357,31,0
66,33,tech,216,48,0
66,24,tech,259,58,1
66,36,tech,327,39,0
66,31,fashion,218,99,1
66,36,sports,201,44,0
67,28,sports,80,92,1
67,8,sports,229,6,0
67,28,fashion,410,16,0
67,22,sports,396,21,0
67,25,fashion,494,86,1
67,41,fashion,454,13,0
67,10,fashion,25,8,0
67,39,sports,322,40,0
67,44,sports,395,94,1
67,29,fashion,309,11,0
67,14,tech,227,2,0
67,49,sports,355,23,0
67,17,fashion,233,62,1
67,37,tech,248,67,1
67,37,sports,231,61,1
67,0,fashion,182,96,1
67,27,tech,387,13,0
67,26,sports,287,74,1
67,38,tech,472,79,1
67,3,sports,384,70,1
68,23,fashion,366,84,1
68,11,tech,37,8,0
68,0,tech,72,22,0
68,5,tech,414,96,1
68,34,sports,14,60,1
68,45,fashion,185,6,0
68,24,fashion,196,29,0
68,6,tech,239,18,0
68,1,sports,490,54,1
68,37,sports,285,12,0
68,42,tech,296,91,1
68,31,tech,467,67,1
68,44,sports,172,95,1
68,14,tech,278,35,0
68,10,sports,414,54,1
68,10,fashion,313,35,0
68,21,fashion,424,78,1
68,23,fashion,442,96,1
68,35,sports,216,58,1
68,34,sports,217,69,1
69,20,tech,147,83,1
69,24,tech,38,19,0
69,42,fashion,83,61,1
69,42,tech,285,48,0
69,18,sports,417,11,0
69,45,fashion,192,28,0
69,4,sports,324,5,0
69,20,fashion,397,42,0
69,19,fashion,418,14,0
69,10,sports,198,18,0
69,26,sports,191,82,1
69,22,sports,286,44,0
69,4,sports,434,59,1
69,24,tech,191,74,1
69,21,sports,330,64,1
69,6,tech,152,76,1
69,21,fashion,251,47,0
69,16,tech,439,14,0
69,49,fashion,121,33,0
69,42,sports,277,40,0
70,19,fashion,175,3,0
70,27,fashion,103,13,0
70,12,fashion,302,49,0
70,37,fashion,301,54,1
70,25,sports,465,40,0
70,42,fashion,157,8,0
70,28,fashion,423,81,1
70,19,sports,153,46,0
70,42,sports,473,45,0
70,46,sports,190,87,1
70,23,sports,82,35,0
70,19,tech,243,81,1
70,46,sports,128,57,1
70,7,sports,104,94,1
70,45,sports,318,12,0
70,48,tech,73,42,0
70,29,tech,412,11,0
70,33,fashion,80,58,1
70,33,sports,285,50,0
70,37,fashion,425,52,1
71,14,tech,93,3,0
71,36,fashion,305,72,1
71,39,sports,369,11,0
71,45,tech,359,56,1
71,9,sports,37,49,0
71,35,tech,22,96,1
71,35,tech,291,86,1
71,3,sports,347,64,1
71,37,sports,353,87,1
71,21,fashion,40,11,0
71,27,fashion,105,62,1
71,4,fashion,275,40,0
71,45,sports,437,60,1
71,22,tech,74,95,1
71,30,fashion,322,55,1
71,41,tech,193,98,1
71,8,fashion,406,89,1
71,47,fashion,380,76,1
71,39,tech,408,15,0
71,14,sports,176,13,0
72,16,tech,49,20,0
72,25,sports,478,82,1
72,12,tech,456,76,1
72,43,fashion,220,60,1
72,6,tech,236,48,0
72,17,sports,304,68,1
72,24,fashion,497,13,0
72,44,tech,238,6,0
72,18,tech,197,90,1
72,13,sports,319,4,0
72,38,tech,342,32,0
72,37,sports,431,92,1
72,29,sports,421,3,0
72,44,fashion,235,80,1
72,21,tech,431,72,1
72,7,fashion,194,6,0
72,13,sports,403,3,0
72,11,tech,324,31,0
72,28,sports,334,62,1
72,24,sports,434,31,0
73,20,fashion,93,22,0
73,3,tech,54,42,0
73,49,tech,285,77,1
73,16,fashion,429,97,1
73,0,sports,470,17,0
73,23,fashion,337,91,1
73,44,sports,183,72,1
73,7,sports,483,59,1
73,12,sports,238,28,0
73,24,tech,281,2,0
73,17,sports,410,30,0
73,38,tech,105,93,1
73,45,fashion,347,13,0
73,42,tech,103,21,0
73,47,sports,346,40,0
73,18,sports,210,52,1
73,9,sports,62,87,1
73,29,tech,322,52,1
73,8,fashion,376,1,0
73,43,sports,340,98,1
74,15,tech,297,15,0
74,11,tech,246,78,1
74,7,sports,199,12,0
74,0,sports,241,42,0
74,10,sports,180,95,1
74,16,tech,425,93,1
74,20,tech,433,23,0
74,5,fashion,443,37,0
74,44,sports,319,72,1
74,40,tech,236,11,0
74,23,tech,158,66,1
74,39,sports,368,28,0
74,16,fashion,156,56,1
74,37,fashion,47,37,0
74,3,fashion,227,49,0
74,42,fashion,278,52,1
74,31,tech,114,60,1
74,45,sports,195,99,1
74,45,sports,293,1,0
74,41,fashion,313,40,0
75,32,sports,469,72,1
75,23,fashion,397,38,0
75,43,sports,146,16,0
75,11,sports,481,14,0
75,44,tech,299,67,1
75,23,fashion,127,73,1
75,25,fashion,220,67,1
75,23,tech,204,58,1
75,26,tech,280,35,0
75,11,tech,190,44,0
75,25,sports,171,87,1
75,30,fashion,349,12,0
75,22,sports,185,55,1
75,47,tech,255,89,1
75,1,fashion,396,21,0
75,24,tech,125,86,1
75,20,fashion,490,38,0
75,14,fashion,259,52,1
75,14,fashion,34,21,0
75,23,tech,387,5,0
76,5,tech,372,47,0
76,22,sports,27,21,0
76,27,sports,223,23,0
76,2,fashion,147,89,1
76,48,sports,212,61,1
76,4,fashion,246,53,1
76,36,sports,246,93,1
76,4,tech,68,2,0
76,0,sports,39,11,0
76,27,sports,99,77,1
76,7,sports,457,61,1
76,27,fashion,103,73,1
76,38,sports,195,85,1
76,46,fashion,256,31,0
76,24,tech,448,22,0
76,39,tech,120,1,0
76,0,tech,200,54,1
76,41,tech,344,81,1
76,21,fashion,108,80,1
76,7,fashion,184,17,0
77,16,fashion,99,13,0
77,16,fashion,346,78,1
77,44,fashion,172,14,0
77,46,tech,152,54,1
77,26,tech,250,31,0
77,34,fashion,206,86,1
77,48,sports,226,34,0
77,25,sports,14,90,1
77,19,fashion,207,59,1
77,49,fashion,397,17,0
77,13,fashion,22,7,0
77,43,sports,408,19,0
77,42,sports,428,81,1
77,34,sports,413,35,0
77,31,fashion,441,44,0
77,39,tech,390,17,0
77,6,sports,59,65,1
77,34,tech,463,58,1
77,13,tech,377,79,1
77,46,fashion,333,40,0
78,15,fashion,397,45,0
78,25,tech,203,31,0
78,2,fashion,145,24,0
78,14,sports,168,73,1
78,38,tech,459,8,0
78,6,sports,112,57,1
78,15,sports,295,74,1
78,37,fashion,379,69,1
78,28,sports,69,98,1
78,42,fashion,182,23,0
78,4,fashion,399,56,1
78,45,tech,416,6,0
78,31,fashion,155,15,0
78,39,fashion,105,73,1
78,36,fashion,221,6,0
78,47,sports,456,67,1
78,41,sports,308,17,0
78,31,sports,461,81,1
78,40,sports,398,32,0
78,21,fashion,300,22,0
79,0,fashion,377,11,0
79,12,sports,499,3,0
79,8,sports,279,97,1
79,17,tech,260,73,1
79,22,fashion,92,47,0
79,4,sports,381,87,1
79,29,tech,421,98,1
79,44,sports,34,74,1
79,13,fashion,323,94,1
79,40,tech,343,99,1
79,47,fashion,275,99,1
79,10,sports,94,21,0
79,21,tech,400,81,1
79,1,tech,307,82,1
79,10,tech,252,18,0
79,34,tech,196,90,1
79,15,fashion,450,47,0
79,46,fashion,85,60,1
79,12,sports,255,2,0
79,25,sports,420,27,0
80,14,sports,81,7,0
80,46,sports,439,63,1
80,39,tech,263,43,0
80,16,sports,262,81,1
80,35,tech,17,69,1
80,25,fashion,358,47,0
80,11,tech,423,23,0
80,15,fashion,467,71,1
80,44,tech,302,29,0
80,2,sports,237,47,0
80,45,sports,470,21,0
80,36,sports,320,29,0
80,19,tech,335,63,1
80,35,fashion,415,96,1
80,15,fashion,462,54,1
80,35,fashion,54,19,0
80,22,fashion,150,43,0
80,28,fashion,189,52,1
80,46,tech,240,19,0
80,37,fashion,125,79,1
81,19,tech,297,4,0
81,49,fashion,14,20,0
81,22,fashion,84,37,0
81,21,fashion,333,93,1
81,43,fashion,86,42,0
81,8,fashion,104,7,0
81,3,sports,499,94,1
81,30,sports,450,85,1
81,30,sports,104,53,1
81,31,fashion,196,10,0
81,1,fashion,325,88,1
81,16,fashion,432,31,0
81,42,tech,404,85,1
81,3,sports,419,50,0
81,11,sports,218,97,1
81,10,tech,56,92,1
81,41,sports,395,24,0
81,3,sports,419,75,1
81,39,fashion,180,75,1
81,44,sports,21,67,1
82,41,sports,378,54,1
82,1,tech,153,2,0
82,29,fashion,293,25,0
82,31,tech,275,60,1
82,41,tech,342,42,0
82,46,tech,255,80,1
82,44,fashion,194,84,1
82,49,sports,292,41,0
82,15,fashion,169,90,1
82,24,fashion,21,40,0
82,8,fashion,210,10,0
82,31,tech,235,48,0
82,19,sports,69,66,1
82,0,sports,133,36,0
82,23,fashion,420,2,0
82,30,tech,87,66,1
82,28,sports,21,28,0
82,19,tech,368,24,0
82,20,fashion,119,78,1
82,36,fashion,225,14,0
83,33,fashion,341,22,0
83,5,tech,429,22,0
83,13,sports,345,61,1
83,35,tech,105,33,0
83,44,fashion,303,67,1
83,22,tech,132,16,0
83,4,tech,113,78,1
83,38,sports,215,70,1
83,11,tech,96,14,0
83,6,fashion,297,15,0
83,43,tech,178,54,1
83,46,fashion,270,27,0
83,22,sports,215,79,1
83,42,tech,254,31,0
83,34,tech,485,83,1
83,45,fashion,199,87,1
83,31,tech,260,84,1
83,34,tech,210,29,0
83,5,sports,418,95,1
83,21,fashion,438,69,1
84,26,tech,81,1,0
84,19,sports,105,75,1
84,38,sports,63,88,1
84,10,tech,63,90,1
84,15,sports,29,46,0
84,2,tech,392,58,1
84,46,tech,346,66,1
84,28,fashion,17,29,0
84,47,sports,170,3,0
84,34,tech,484,76,1
84,19,tech,285,73,1
84,38,sports,284,91,1
84,44,sports,150,13,0
84,21,sports,446,86,1
84,42,sports,465,72,1
84,41,fashion,249,26,0
84,22,sports,86,28,0
84,8,sports,249,39,0
84,11,sports,488,55,1
84,13,sports,163,42,0
85,26,sports,303,98,1
85,42,sports,457,6,0
85,45,fashion,378,42,0
85,27,tech,364,72,1
85,46,sports,276,61,1
85,3,tech,405,26,0
85,37,fashion,149,43,0
85,36,fashion,318,88,1
85,15,tech,278,89,1
85,3,sports,489,49,0
85,6,fashion,131,11,0
85,27,fashion,498,87,1
85,44,sports,37,57,1
85,25,tech,63,29,0
85,18,tech,173,14,0
85,13,sports,295,92,1
85,16,sports,217,30,0
85,28,tech,88,89,1
85,37,fashion,56,53,1
85,37,sports,226,7,0
86,21,tech,219,41,0
86,9,fashion,450,7,0
86,47,tech,315,91,1
86,32,tech,245,53,1
86,33,tech,141,43,0
86,25,tech,80,94,1
86,49,tech,198,35,0
86,7,tech,417,83,1
86,35,fashion,253,43,0
86,26,fashion,386,18,0
86,27,tech,25,99,1
86,46,sports,196,31,0
86,3,tech,26,39,0
86,47,fashion,483,48,0
86,38,tech,141,30,0
86,29,fashion,212,66,1
86,43,fashion,301,18,0
86,25,tech,264,71,1
86,0,sports,451,90,1
86,22,fashion,246,6,0
87,5,fashion,28,18,0
87,30,fashion,366,30,0
87,41,tech,467,12,0
87,29,sports,432,9,0
87,20,sports,38,33,0
87,42,fashion,126,15,0
87,1,sports,382,44,0
87,17,sports,144,43,0
87,17,fashion,430,58,1
87,32,sports,104,11,0
87,3,sports,219,68,1
87,48,fashion,102,88,1
87,21,fashion,181,6,0
87,41,tech,194,85,1
87,15,sports,407,39,0
87,27,sports,128,49,0
87,8,fashion,438,22,0
87,31,tech,224,69,1
87,41,tech,489,59,1
87,9,sports,304,15,0
88,6,tech,132,3,0
88,18,fashion,357,29,0
88,14,sports,15,12,0
88,46,fashion,86,93,1
88,18,sports,401,8,0
88,19,sports,397,51,1
88,20,sports,54,8,0
88,22,tech,204,9,0
88,13,tech,336,15,0
88,6,fashion,235,41,0
88,21,tech,494,44,0
88,0,fashion,217,72,1
88,48,tech,315,12,0
88,24,tech,197,26,0
88,45,fashion,434,36,0
88,22,sports,143,69,1
88,42,tech,27,62,1
88,12,sports,343,28,0
88,17,sports,453,63,1
88,27,sports,65,27,0
89,31,sports,146,96,1
89,19,tech,77,46,0
89,33,sports,419,8,0
89,5,sports,103,45,0
89,12,tech,34,20,0
89,17,sports,347,66,1
89,9,sports,310,47,0
89,11,sports,470,55,1
89,10,sports,44,53,1
89,25,fashion,23,45,0
89,43,tech,202,51,1
89,42,sports,223,23,0
89,18,fashion,85,55,1
89,27,sports,298,19,0
89,27,sports,189,49,0
89,36,fashion,108,98,1
89,34,fashion,342,87,1
89,21,sports,453,45,0
89,45,sports,223,85,1
89,25,tech,418,65,1
90,5,sports,124,64,1
90,22,sports,372,23,0
90,31,fashion,86,18,0
90,22,sports,234,21,0
90,38,sports,356,45,0
90,43,fashion,97,47,0
90,39,sports,179,7,0
90,49,sports,143,91,1
90,8,tech,118,57,1
90,30,tech,99,40,0
90,47,tech,86,49,0
90,22,tech,255,92,1
90,16,tech,459,25,0
90,49,tech,143,75,1
90,37,fashion,438,75,1
90,13,fashion,177,3,0
90,34,tech,161,19,0
90,17,tech,381,88,1
90,44,sports,199,1,0
90,35,tech,438,49,0
91,42,fashion,354,16,0
91,33,tech,412,23,0
91,18,tech,25,54,1
91,8,tech,51,19,0
91,32,fashion,345,55,1
91,17,fashion,354,45,0
91,5,tech,131,70,1
91,31,tech,57,39,0
91,30,fashion,19,30,0
91,17,tech,338,95,1
91,14,sports,177,9,0
91,44,tech,163,4,0
91,16,sports,108,52,1
91,4,sports,270,20,0
91,14,fashion,120,2,0
91,28,tech,269,42,0
91,44,fashion,198,95,1
91,40,sports,200,9,0
91,29,tech,276,99,1
91,36,tech,307,13,0
92,35,tech,277,37,0
92,9,tech,317,71,1
92,1,fashion,321,60,1
92,22,sports,305,64,1
92,38,tech,160,29,0
92,13,fashion,188,69,1
92,30,tech,296,50,0
92,19,sports,218,2,0
92,24,tech,131,92,1
92,41,sports,79,67,1
92,34,fashion,84,84,1
92,4,sports,223,59,1
92,18,fashion,376,62,1
92,15,tech,333,15,0
92,24,sports,44,55,1
92,13,tech,476,7,0
92,29,sports,314,89,1
92,15,sports,241,51,1
92,7,fashion,229,80,1
92,18,fashion,282,63,1
93,44,tech,16,27,0
93,9,fashion,45,25,0
93,5,fashion,224,6,0
93,28,fashion,418,55,1
93,16,fashion,161,75,1
93,25,sports,124,98,1
93,27,sports,84,38,0
93,13,sports,99,48,0
93,20,fashion,193,94,1
93,7,sports,285,96,1
93,21,sports,336,9,0
93,44,tech,166,63,1
93,7,fashion,205,35,0
93,2,fashion,246,7,0
93,26,tech,228,80,1
93,37,sports,181,87,1
93,40,sports,340,42,0
93,32,fashion,72,37,0
93,40,sports,392,81,1
93,34,tech,57,96,1
94,2,sports,455,99,1
94,13,sports,377,61,1
94,30,sports,282,24,0
94,22,fashion,59,78,1
94,49,sports,88,70,1
94,26,sports,59,36,0
94,7,sports,396,62,1
94,46,tech,370,98,1
94,23,tech,425,94,1
94,48,tech,10,34,0
94,14,fashion,386,93,1
94,33,fashion,464,93,1
94,30,tech,418,38,0
94,13,sports,319,2,0
94,16,tech,471,89,1
94,29,tech,349,85,1
94,21,sports,494,16,0
94,49,fashion,137,43,0
94,16,fashion,139,4,0
94,20,sports,491,94,1
95,5,tech,496,89,1
95,4,tech,157,64,1
95,15,sports,114,37,0
95,39,tech,206,42,0
95,1,tech,372,86,1
95,21,fashion,171,55,1
95,28,fashion,260,97,1
95,17,sports,458,97,1
95,0,tech,91,27,0
95,42,sports,41,33,0
95,27,fashion,114,55,1
95,35,fashion,327,80,1
95,33,sports,379,88,1
95,48,tech,449,18,0
95,12,tech,238,43,0
95,38,tech,435,81,1
95,14,fashion,416,54,1
95,29,fashion,363,58,1
95,3,sports,80,18,0
95,41,sports,305,70,1
96,21,fashion,202,68,1
96,45,tech,61,29,0
96,20,fashion,343,9,0
96,46,fashion,444,56,1
96,5,sports,431,72,1
96,0,fashion,250,24,0
96,46,sports,92,86,1
96,34,fashion,295,93,1
96,21,sports,221,29,0
96,40,fashion,107,65,1
96,30,fashion,121,18,0
96,16,fashion,407,87,1
96,24,sports,119,56,1
96,21,sports,65,19,0
96,43,fashion,300,1,0
96,20,tech,207,37,0
96,0,sports,394,91,1
96,20,tech,25,61,1
96,39,fashion,345,92,1
96,0,fashion,201,43,0
97,16,tech,196,23,0
97,6,tech,336,79,1
97,33,fashion,461,78,1
97,13,sports,105,19,0
97,1,fashion,443,81,1
97,36,fashion,159,32,0
97,40,tech,447,58,1
97,5,sports,411,6,0
97,44,tech,288,23,0
97,25,tech,400,79,1
97,43,sports,291,97,1
97,14,tech,64,64,1
97,26,tech,78,61,1
97,1,sports,387,97,1
97,15,sports,303,80,1
97,13,tech,163,35,0
97,14,sports,352,29,0
97,33,tech,178,41,0
97,22,sports,12,58,1
97,31,sports,91,43,0
98,6,tech,10,61,1
98,13,fashion,112,10,0
98,6,fashion,235,30,0
98,35,tech,135,60,1
98,16,tech,83,63,1
98,46,fashion,316,64,1
98,11,tech,41,15,0
98,26,tech,329,59,1
98,49,fashion,139,36,0
98,49,sports,22,15,0
98,24,sports,453,22,0
98,25,tech,212,74,1
98,24,tech,185,43,0
98,37,tech,438,88,1
98,39,fashion,129,97,1
98,16,tech,322,2,0
98,31,tech,327,88,1
98,8,tech,282,50,0
98,47,fashion,177,58,1
98,10,tech,158,18,0
99,28,fashion,374,17,0
99,17,fashion,221,45,0
99,17,tech,82,14,0
99,48,tech,232,4,0
99,17,sports,413,47,0
99,42,tech,214,79,1
99,26,sports,485,19,0
99,25,fashion,226,26,0
99,25,fashion,101,49,0
99,17,tech,140,66,1
99,32,fashion,284,17,0
99,43,tech,85,49,0
99,2,sports,58,55,1
99,25,sports,209,52,1
99,35,tech,127,7,0
99,45,fashion,365,16,0
99,23,tech,319,62,1
99,0,tech,34,10,0
99,15,fashion,209,29,0
99,38,fashion,409,20,0
